pincode,address,address from api,districtname,statename,lat,lon
508116,"508116,TELANGANA,India","Yadadri Bhuvanagiri, Bhongir - 508116, Telangana, India",Nalgonda,TELANGANA,17.4995156,78.874189
508244,"508244,TELANGANA,India","SBI, Khasimpally, Gundala mandal, India",Nalgonda,TELANGANA,17.2063,79.0886
508113,"508113,TELANGANA,India","Yadadri Bhuvanagiri, - 508113, Telangana, India",Nalgonda,TELANGANA,17.3045823,79.1269174
508258,"508258,TELANGANA,India","Nalgonda, - 508258, Telangana, India",Nalgonda,TELANGANA,16.6930562,78.9200848
508001,"508001,TELANGANA,India","Nalgonda, Nalgonda - 508001, Telangana, India",Nalgonda,TELANGANA,17.0549948,79.2734385
508202,"508202,TELANGANA,India","Nalgonda, - 508202, Telangana, India",Nalgonda,TELANGANA,16.5978573,79.3091627
508256,"508256,TELANGANA,India","Nalgonda, - 508256, Telangana, India",Nalgonda,TELANGANA,16.8657896,79.1095759
508286,"508286,TELANGANA,India","Yadadri Bhuvanagiri, - 508286, Telangana, India",Nalgonda,TELANGANA,17.5639045,79.0193586
508253,"508253,TELANGANA,India","Yadadri Bhuvanagiri, - 508253, Telangana, India",Nalgonda,TELANGANA,17.1437823,78.9266565
508004,"508004,TELANGANA,India","508004, Telangana, India",Nalgonda,TELANGANA,16.6546,78.6294
508257,"508257,TELANGANA,India","Nalgonda, - 508257, Telangana, India",Nalgonda,TELANGANA,16.7638485,79.0790366
508252,"508252,TELANGANA,India","Yadadri Bhuvanagiri, - 508252, Telangana, India",Nalgonda,TELANGANA,17.2705176,78.9199477
508250,"508250,TELANGANA,India","Nalgonda, - 508250, Telangana, India",Nalgonda,TELANGANA,16.8041275,78.8638376
508248,"508248,TELANGANA,India","Nalgonda, - 508248, Telangana, India",Nalgonda,TELANGANA,16.6182728,78.9745474
508115,"508115,TELANGANA,India","Yadadri Bhuvanagiri, - 508115, Telangana, India",Nalgonda,TELANGANA,17.6132183,78.9312654
508373,"508373,TELANGANA,India","Nalgonda, - 508373, Telangana, India",Nalgonda,TELANGANA,16.897499,78.9592325
508284,"508284,TELANGANA,India","Yadadri Bhuvanagiri, - 508284, Telangana, India",Nalgonda,TELANGANA,17.3639626,78.8402307
508266,"508266,TELANGANA,India","Nalgonda, - 508266, Telangana, India",Nalgonda,TELANGANA,16.847276,79.2824226
503245,"503245,TELANGANA,India","Nizamabad, - 503245, Telangana, India",Nizamabad,TELANGANA,18.7634968,78.0174183
503302,"503302,TELANGANA,India","Kamareddy, - 503302, Telangana, India",Nizamabad,TELANGANA,18.357342,78.0010668
503122,"503122,TELANGANA,India","Kamareddy, - 503122, Telangana, India",Nizamabad,TELANGANA,18.1949446,78.013965
503145,"503145,TELANGANA,India","Kamareddy, - 503145, Telangana, India",Nizamabad,TELANGANA,18.4266307,78.2550989
503112,"503112,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Nizamabad,TELANGANA,18.356,78.3365
503246,"503246,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Nizamabad,TELANGANA,18.8627,78.3427
503311,"503311,TELANGANA,India","Nizamabad, - 503311, Telangana, India",Nizamabad,TELANGANA,18.7889435,78.3845459
503223,"503223,TELANGANA,India","Telangana, India",Nizamabad,TELANGANA,18.7584,78.2436
503235,"503235,TELANGANA,India","Nizamabad, - 503235, Telangana, India",Nizamabad,TELANGANA,18.7100083,77.9688933
503123,"503123,TELANGANA,India","Kamareddy, - 503123, Telangana, India",Nizamabad,TELANGANA,18.2515917,78.4357685
503180,"503180,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Nizamabad,TELANGANA,17.8206,78.114
503003,"503003,TELANGANA,India","Nizamabad, - 503003, Telangana, India",Nizamabad,TELANGANA,18.6744697,78.1065758
503188,"503188,TELANGANA,India","Nizamabad, - 503188, Telangana, India",Nizamabad,TELANGANA,18.5689549,77.891301
503186,"503186,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Nizamabad,TELANGANA,18.7936,78.2025
503213,"503213,TELANGANA,India","Nizamabad, - 503213, Telangana, India",Nizamabad,TELANGANA,18.7701841,78.1623477
503301,"503301,TELANGANA,India","Kamareddy, - 503301, Telangana, India",Nizamabad,TELANGANA,18.4512962,77.9138817
503144,"503144,TELANGANA,India","Kamareddy, - 503144, Telangana, India",Nizamabad,TELANGANA,18.3980732,78.3451025
503310,"503310,TELANGANA,India","Kamareddy, - 503310, Telangana, India",Nizamabad,TELANGANA,18.2315588,78.1389217
503164,"503164,TELANGANA,India","Nizamabad, - 503164, Telangana, India",Nizamabad,TELANGANA,18.5673947,78.2235561
503102,"503102,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Nizamabad,TELANGANA,18.2342,78.3707
503174,"503174,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Nizamabad,TELANGANA,18.2565,78.4353
503110,"503110,TELANGANA,India","Kamareddy, - 503110, Telangana, India",Nizamabad,TELANGANA,18.3185705,78.321548
503224,"503224,TELANGANA,India","Nizamabad, - 503224, Telangana, India",Nizamabad,TELANGANA,18.7796775,78.28917
503307,"503307,TELANGANA,India","Nizamabad, - 503307, Telangana, India",Nizamabad,TELANGANA,18.6736661,78.4738274
503212,"503212,TELANGANA,India","Nizamabad, - 503212, Telangana, India",Nizamabad,TELANGANA,18.904352,78.1751419
503230,"503230,TELANGANA,India","Nizamabad, - 503230, Telangana, India",Nizamabad,TELANGANA,18.6292838,78.1165638
503217,"503217,TELANGANA,India","Nizamabad, - 503217, Telangana, India",Nizamabad,TELANGANA,18.8646048,78.3617132
503187,"503187,TELANGANA,India","Kamareddy, - 503187, Telangana, India",Nizamabad,TELANGANA,18.4177195,77.9169334
503321,"503321,TELANGANA,India","Kamareddy, - 503321, Telangana, India",Nizamabad,TELANGANA,18.4794159,77.8123926
503225,"503225,TELANGANA,India","Nizamabad, - 503225, Telangana, India",Nizamabad,TELANGANA,18.7719609,78.2735508
503101,"503101,TELANGANA,India","Kamareddy, - 503101, Telangana, India",Nizamabad,TELANGANA,18.1883539,78.39952
503305,"503305,TELANGANA,India","503305, Telangana, India",Nizamabad,TELANGANA,19.0122,77.7773
503125,"503125,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Nizamabad,TELANGANA,18.2605,78.4473
503306,"503306,TELANGANA,India","Kamareddy, - 503306, Telangana, India",Nizamabad,TELANGANA,18.4004678,77.7046084
503185,"503185,TELANGANA,India","Nizamabad, - 503185, Telangana, India",Nizamabad,TELANGANA,18.665458,77.8876903
503218,"503218,TELANGANA,India","Nizamabad, - 503218, Telangana, India",Nizamabad,TELANGANA,18.8997522,78.354981
503175,"503175,TELANGANA,India","Nizamabad, - 503175, Telangana, India",Nizamabad,TELANGANA,18.6250396,78.2619379
503165,"503165,TELANGANA,India","Kamareddy, - 503165, Telangana, India",Nizamabad,TELANGANA,18.3285606,78.4706064
503206,"503206,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Nizamabad,TELANGANA,18.5838,77.9793
503108,"503108,TELANGANA,India","Kamareddy, - 503108, Telangana, India",Nizamabad,TELANGANA,18.1085438,78.1121483
503308,"503308,TELANGANA,India","Nizamabad, - 503308, Telangana, India",Nizamabad,TELANGANA,18.8381875,78.5110588
503120,"503120,TELANGANA,India","Kamareddy, - 503120, Telangana, India",Nizamabad,TELANGANA,18.2915768,78.2506899
503207,"503207,TELANGANA,India","Nizamabad, - 503207, Telangana, India",Nizamabad,TELANGANA,18.5873703,77.792729
503309,"503309,TELANGANA,India","Kamareddy, - 503309, Telangana, India",Nizamabad,TELANGANA,18.5141059,77.6612548
503219,"503219,TELANGANA,India","Nizamabad, - 503219, Telangana, India",Nizamabad,TELANGANA,18.9505025,78.4079694
503202,"503202,TELANGANA,India","503202, Telangana, India",Nizamabad,TELANGANA,20.3573,77.6881
503001,"503001,TELANGANA,India","Nizamabad, Nizamabad - 503001, Telangana, India",Nizamabad,TELANGANA,18.6739672,78.102791
503114,"503114,TELANGANA,India","Kamareddy, - 503114, Telangana, India",Nizamabad,TELANGANA,18.4407249,78.0638726
503002,"503002,TELANGANA,India","Nizamabad, - 503002, Telangana, India",Nizamabad,TELANGANA,18.710392,78.1707384
503201,"503201,TELANGANA,India","Nizamabad, - 503201, Telangana, India",Nizamabad,TELANGANA,18.566054,77.9104672
503111,"503111,TELANGANA,India","Kamareddy, Kamareddy - 503111, Telangana, India",Nizamabad,TELANGANA,18.3229642,78.337959
503124,"503124,TELANGANA,India","Kamareddy, - 503124, Telangana, India",Nizamabad,TELANGANA,18.320164,78.0916278
503322,"503322,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Nizamabad,TELANGANA,18.6631,77.9191
505215,"505215,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Karim Nagar,TELANGANA,18.8095,79.3808
505208,"505208,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Karim Nagar,TELANGANA,18.7538,79.4518
505184,"505184,TELANGANA,India","Peddapalli, - 505184, Telangana, India",Karim Nagar,TELANGANA,18.6516257,79.6676806
505212,"505212,TELANGANA,India","Peddapalli, - 505212, Telangana, India",Karim Nagar,TELANGANA,18.5688655,79.5986915
505472,"505472,TELANGANA,India","Karimnagar, - 505472, Telangana, India",Karim Nagar,TELANGANA,18.2093654,79.2677554
505102,"505102,TELANGANA,India","Karimnagar, - 505102, Telangana, India",Karim Nagar,TELANGANA,18.1805987,79.4033601
505474,"505474,TELANGANA,India","Karimnagar, - 505474, Telangana, India",Karim Nagar,TELANGANA,18.2757349,79.2594153
505504,"505504,TELANGANA,India","Jayashankar Bhupalapally, - 505504, Telangana, India",Karim Nagar,TELANGANA,18.7183432,80.044803
505480,"505480,TELANGANA,India","Warangal Urban, - 505480, Telangana, India",Karim Nagar,TELANGANA,18.1277925,79.342571
505470,"505470,TELANGANA,India","Karimnagar, - 505470, Telangana, India",Karim Nagar,TELANGANA,18.4434783,79.3220334
505503,"505503,TELANGANA,India","Jayashankar Bhupalapally, - 505503, Telangana, India",Karim Nagar,TELANGANA,18.5827088,79.9306865
505514,"505514,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Karim Nagar,TELANGANA,18.8152,79.3805
505174,"505174,TELANGANA,India","Peddapalli, - 505174, Telangana, India",Karim Nagar,TELANGANA,18.6163554,79.4117412
505187,"505187,TELANGANA,India","Peddapalli, - 505187, Telangana, India",Karim Nagar,TELANGANA,18.7042374,79.342653
505101,"505101,TELANGANA,India","Warangal Urban, - 505101, Telangana, India",Karim Nagar,TELANGANA,18.1791307,79.4817925
505129,"505129,TELANGANA,India","Karimnagar, - 505129, Telangana, India",Karim Nagar,TELANGANA,18.3449894,79.4416207
505497,"505497,TELANGANA,India","Warangal Urban, - 505497, Telangana, India",Karim Nagar,TELANGANA,18.0823203,79.3882695
505475,"505475,TELANGANA,India","Karimnagar, - 505475, Telangana, India",Karim Nagar,TELANGANA,18.3455125,79.5275821
505416,"505416,TELANGANA,India","Peddapalli, - 505416, Telangana, India",Karim Nagar,TELANGANA,18.7151941,79.2001207
505186,"505186,TELANGANA,India","Peddapalli, - 505186, Telangana, India",Karim Nagar,TELANGANA,18.498153,79.2439576
505498,"505498,TELANGANA,India","Karimnagar, - 505498, Telangana, India",Karim Nagar,TELANGANA,18.1837119,79.4178364
505505,"505505,TELANGANA,India","Karimnagar, - 505505, Telangana, India",Karim Nagar,TELANGANA,18.4341715,79.315105
505122,"505122,TELANGANA,India","Karimnagar, - 505122, Telangana, India",Karim Nagar,TELANGANA,18.2825291,79.4819737
505476,"505476,TELANGANA,India","Warangal Urban, - 505476, Telangana, India",Karim Nagar,TELANGANA,18.1056765,79.4508848
505502,"505502,TELANGANA,India","Karimnagar, - 505502, Telangana, India",Karim Nagar,TELANGANA,18.3823724,79.3617502
505471,"505471,TELANGANA,India","Karimnagar, - 505471, Telangana, India",Karim Nagar,TELANGANA,18.1565546,79.2793604
505525,"505525,TELANGANA,India","Peddapalli, - 505525, Telangana, India",Karim Nagar,TELANGANA,18.5718097,79.2513456
505490,"505490,TELANGANA,India","Karimnagar, - 505490, Telangana, India",Karim Nagar,TELANGANA,18.2677548,79.3089023
505188,"505188,TELANGANA,India","Peddapalli, - 505188, Telangana, India",Karim Nagar,TELANGANA,18.6616685,79.4931266
505210,"505210,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Karim Nagar,TELANGANA,18.8095,79.3808
505153,"505153,TELANGANA,India","Peddapalli, - 505153, Telangana, India",Karim Nagar,TELANGANA,18.493618,79.541782
505185,"505185,TELANGANA,India","Peddapalli, - 505185, Telangana, India",Karim Nagar,TELANGANA,18.5103375,79.3298763
505209,"505209,TELANGANA,India","Peddapalli, Ramagundam - 505209, Telangana, India",Karim Nagar,TELANGANA,18.7535947,79.5041641
505152,"505152,TELANGANA,India","Peddapalli, - 505152, Telangana, India",Karim Nagar,TELANGANA,18.4336208,79.4534851
505211,"505211,TELANGANA,India","Peddapalli, - 505211, Telangana, India",Karim Nagar,TELANGANA,18.6841812,79.5270306
505468,"505468,TELANGANA,India","Karimnagar, - 505468, Telangana, India",Karim Nagar,TELANGANA,18.2020539,79.4096361
505162,"505162,TELANGANA,India","Peddapalli, - 505162, Telangana, India",Karim Nagar,TELANGANA,18.5185019,79.4232036
505172,"505172,TELANGANA,India","Peddapalli, - 505172, Telangana, India",Karim Nagar,TELANGANA,18.5653658,79.3968025
505214,"505214,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Karim Nagar,TELANGANA,18.8095,79.3808
502032,"502032,TELANGANA,India","BHEL Township, - 502032, Telangana, India",Medak,TELANGANA,17.4966821,78.3054185
502286,"502286,TELANGANA,India","Sangareddy, - 502286, Telangana, India",Medak,TELANGANA,18.0717107,77.7903692
502325,"502325,TELANGANA,India","Sangareddy, - 502325, Telangana, India",Medak,TELANGANA,17.5495912,78.342356
502314,"502314,TELANGANA,India","Medak, - 502314, Telangana, India",Medak,TELANGANA,17.8424473,78.1765986
502270,"502270,TELANGANA,India","Sangareddy, - 502270, Telangana, India",Medak,TELANGANA,17.8427998,78.0408462
502318,"502318,TELANGANA,India","Sangareddy, - 502318, Telangana, India",Medak,TELANGANA,17.6745832,77.6594556
502269,"502269,TELANGANA,India","Medak, - 502269, Telangana, India",Medak,TELANGANA,17.9650313,77.9317185
502273,"502273,TELANGANA,India","Medak, - 502273, Telangana, India",Medak,TELANGANA,17.7936303,78.1798697
502345,"502345,TELANGANA,India","Sangareddy, Budhera - 502345, Telangana, India",Medak,TELANGANA,17.6284449,77.8397132
502306,"502306,TELANGANA,India","Sangareddy, - 502306, Telangana, India",Medak,TELANGANA,17.5521527,78.0087501
502313,"502313,TELANGANA,India","Sangareddy, - 502313, Telangana, India",Medak,TELANGANA,17.7303609,78.3296823
502287,"502287,TELANGANA,India","Sangareddy, - 502287, Telangana, India",Medak,TELANGANA,18.1273512,77.788362
502291,"502291,TELANGANA,India","Sangareddy, - 502291, Telangana, India",Medak,TELANGANA,17.646667,77.9616258
502371,"502371,TELANGANA,India","Sangareddy, - 502371, Telangana, India",Medak,TELANGANA,18.1923207,77.8438935
502293,"502293,TELANGANA,India","Sangareddy, - 502293, Telangana, India",Medak,TELANGANA,17.7333052,78.0453187
502305,"502305,TELANGANA,India","Sangareddy, - 502305, Telangana, India",Medak,TELANGANA,17.4807608,78.1714008
502210,"502210,TELANGANA,India","Sangareddy, - 502210, Telangana, India",Medak,TELANGANA,17.6559084,77.9428514
502296,"502296,TELANGANA,India","Sangareddy, - 502296, Telangana, India",Medak,TELANGANA,17.674721,78.1990363
502290,"502290,TELANGANA,India","Medak, - 502290, Telangana, India",Medak,TELANGANA,17.9766028,77.8516397
502228,"502228,TELANGANA,India","Sangareddy, - 502228, Telangana, India",Medak,TELANGANA,17.7360763,77.5947585
502256,"502256,TELANGANA,India","Sangareddy, - 502256, Telangana, India",Medak,TELANGANA,17.8290594,77.5842127
502221,"502221,TELANGANA,India","Sangareddy, - 502221, Telangana, India",Medak,TELANGANA,17.6453091,77.4955751
502271,"502271,TELANGANA,India","Sangareddy, - 502271, Telangana, India",Medak,TELANGANA,18.0802835,77.8906362
502285,"502285,TELANGANA,India","Sangareddy, - 502285, Telangana, India",Medak,TELANGANA,17.5933501,78.1025719
502319,"502319,TELANGANA,India","Sangareddy, - 502319, Telangana, India",Medak,TELANGANA,17.5643249,78.2741824
502321,"502321,TELANGANA,India","Sangareddy, - 502321, Telangana, India",Medak,TELANGANA,17.6651472,77.7268268
502307,"502307,TELANGANA,India","Sangareddy, Andhra Colony - 502307, Telangana, India",Medak,TELANGANA,17.5622514,78.2052702
502251,"502251,TELANGANA,India","Sangareddy, - 502251, Telangana, India",Medak,TELANGANA,17.8222932,77.7733088
502300,"502300,TELANGANA,India","Ward 113 Patancheruvu, - 502300, Telangana, India",Medak,TELANGANA,17.5319067,78.2572546
502294,"502294,TELANGANA,India","Sangareddy, Vakeelsabthanda - 502294, Telangana, India",Medak,TELANGANA,17.6234256,78.1278401
502295,"502295,TELANGANA,India","Sangareddy, - 502295, Telangana, India",Medak,TELANGANA,17.5535345,78.0491978
502246,"502246,TELANGANA,India","Sangareddy, - 502246, Telangana, India",Medak,TELANGANA,17.7553667,77.9132034
502257,"502257,TELANGANA,India","Sangareddy, - 502257, Telangana, India",Medak,TELANGANA,17.8444886,77.7578
502324,"502324,TELANGANA,India","502324, Telangana, India",Medak,TELANGANA,20.1754,78.3502
502329,"502329,TELANGANA,India","Sangareddy, - 502329, Telangana, India",Medak,TELANGANA,17.5435834,78.1585437
502249,"502249,TELANGANA,India","Sangareddy, - 502249, Telangana, India",Medak,TELANGANA,17.7642572,77.7148177
502316,"502316,TELANGANA,India","Medak, - 502316, Telangana, India",Medak,TELANGANA,17.7895289,78.23429
502205,"502205,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Medak,TELANGANA,17.8236,78.2002
502001,"502001,TELANGANA,India","Sangareddy, Sangareddy - 502001, Telangana, India",Medak,TELANGANA,17.6264421,78.0818872
502220,"502220,TELANGANA,India","Sangareddy, - 502220, Telangana, India",Medak,TELANGANA,17.6810301,77.6155931
508208,"508208,TELANGANA,India","Ward 59 Mailardevpally, Hyderabad - 500052, Telangana, India",Nalgonda,TELANGANA,17.5196,78.822
508210,"508210,TELANGANA,India","Nalgonda, - 508210, Telangana, India",Nalgonda,TELANGANA,17.3074008,79.3805035
508374,"508374,TELANGANA,India","Nalgonda, - 508374, Telangana, India",Nalgonda,TELANGANA,17.0523285,79.5609938
508221,"508221,TELANGANA,India","Suryapet, - 508221, Telangana, India",Nalgonda,TELANGANA,17.3435354,79.7041144
508205,"508205,TELANGANA,India","Yadadri Bhuvanagiri, - 508205, Telangana, India",Nalgonda,TELANGANA,17.3278696,79.168562
508233,"508233,TELANGANA,India","Suryapet, - 508233, Telangana, India",Nalgonda,TELANGANA,17.0308749,79.8676606
508204,"508204,TELANGANA,India","Suryapet, - 508204, Telangana, India",Nalgonda,TELANGANA,16.8950422,79.859334
508206,"508206,TELANGANA,India","Suryapet, - 508206, Telangana, India",Nalgonda,TELANGANA,16.9928271,79.9846415
